INDEXID;DATE;SECID;WAPRICE;WEIGHT
MICEXINDEXCF;2008-10-16;PMTL;76.23;0.0054
MICEXINDEXCF;2008-10-16;RASP;49.84;0.0055
MICEXINDEXCF;2008-10-16;RBCI;45.23;0.0025
MICEXINDEXCF;2008-10-16;ROSN;100.4;0.1018
MICEXINDEXCF;2008-10-16;RTKM;190.17;0.0167
MICEXINDEXCF;2008-10-16;SBER;27.2;0.1479
MICEXINDEXCF;2008-10-16;SBERP;11.6;0.0069
MICEXINDEXCF;2008-10-16;SIBN;43.79;0.0103
MICEXINDEXCF;2008-10-16;SNGS;12.816;0.0518
MICEXINDEXCF;2008-10-16;SNGSP;5.776;0.0167
MICEXINDEXCF;2008-10-16;TATN;37.77;0.0233
MICEXINDEXCF;2008-10-16;TRNFP;8844.88;0.0078
MICEXINDEXCF;2008-10-16;URKA;117.92;0.0602
MICEXINDEXCF;2008-10-16;URSI;0.29;0.0026
MICEXINDEXCF;2008-10-16;VTBR;0.0317;0.0332
MICEXINDEXCF;2008-10-16;VTEL;18.54;0.0013
MICEXINDEXCF;2008-10-17;AFLT;63.52;0.0115
MICEXINDEXCF;2008-10-17;CHMF;107.86;0.0072
MICEXINDEXCF;2008-10-17;GAZP;103.06;0.1353
MICEXINDEXCF;2008-10-17;GMKN;1805.18;0.0483
MICEXINDEXCF;2008-10-17;HYDR;0.378;0.0108
MICEXINDEXCF;2008-10-17;LKOH;825.12;0.1426
MICEXINDEXCF;2008-10-17;MAGN;5.399;0.0054
MICEXINDEXCF;2008-10-17;MSNG;0.94;0.0028
MICEXINDEXCF;2008-10-17;MTSI;131.6;0.0291
MICEXINDEXCF;2008-10-17;NLMK;22.09;0.0147
MICEXINDEXCF;2008-10-17;NOTK;82.04;0.0718
MICEXINDEXCF;2008-10-17;OGKC;0.54;0.0015
MICEXINDEXCF;2008-10-17;OGKE;1.274;0.005
MICEXINDEXCF;2008-10-17;PLZL;455.99;0.0231
MICEXINDEXCF;2008-10-17;PMTL;86.92;0.0065
MICEXINDEXCF;2008-10-17;RASP;48.44;0.0056
MICEXINDEXCF;2008-10-17;RBCI;45.23;0.0026
MICEXINDEXCF;2008-10-17;ROSN;96.91;0.1027
MICEXINDEXCF;2008-10-17;RTKM;182.75;0.0167
MICEXINDEXCF;2008-10-17;SBER;26.06;0.1481
MICEXINDEXCF;2008-10-17;SBERP;11.32;0.007
MICEXINDEXCF;2008-10-17;SIBN;43.24;0.0106
MICEXINDEXCF;2008-10-17;SNGS;12.899;0.0545
MICEXINDEXCF;2008-10-17;SNGSP;5.651;0.017
MICEXINDEXCF;2008-10-17;TATN;32.72;0.0211
MICEXINDEXCF;2008-10-17;TRNFP;8764.43;0.0081
MICEXINDEXCF;2008-10-17;URKA;98.36;0.0525
MICEXINDEXCF;2008-10-17;URSI;0.287;0.0027
MICEXINDEXCF;2008-10-17;VTBR;0.0309;0.0338
MICEXINDEXCF;2008-10-17;VTEL;17.48;0.0013
MICEXINDEXCF;2008-10-20;AFLT;62.33;0.0108
MICEXINDEXCF;2008-10-20;CHMF;103.19;0.0066
MICEXINDEXCF;2008-10-20;GAZP;109.49;0.1376
MICEXINDEXCF;2008-10-20;GMKN;1909.42;0.0489
MICEXINDEXCF;2008-10-20;HYDR;0.407;0.0112
MICEXINDEXCF;2008-10-20;LKOH;874.86;0.1448
MICEXINDEXCF;2008-10-20;MAGN;5.4;0.0051
MICEXINDEXCF;2008-10-20;MSNG;0.971;0.0027
MICEXINDEXCF;2008-10-20;MTSI;145.68;0.0308
MICEXINDEXCF;2008-10-20;NLMK;21.86;0.0139
MICEXINDEXCF;2008-10-20;NOTK;85.73;0.0718
MICEXINDEXCF;2008-10-20;OGKC;0.51;0.0014
MICEXINDEXCF;2008-10-20;OGKE;1.296;0.0049
MICEXINDEXCF;2008-10-20;PLZL;459.72;0.0223
MICEXINDEXCF;2008-10-20;PMTL;81;0.0058
MICEXINDEXCF;2008-10-20;RASP;41.64;0.0046
MICEXINDEXCF;2008-10-20;RBCI;40.08;0.0022
MICEXINDEXCF;2008-10-20;ROSN;105.5;0.107
MICEXINDEXCF;2008-10-20;RTKM;181.45;0.0159
MICEXINDEXCF;2008-10-20;SBER;26.68;0.1452
MICEXINDEXCF;2008-10-20;SBERP;11.27;0.0067
MICEXINDEXCF;2008-10-20;SIBN;46.65;0.011
MICEXINDEXCF;2008-10-20;SNGS;13.436;0.0543
MICEXINDEXCF;2008-10-20;SNGSP;5.733;0.0166
MICEXINDEXCF;2008-10-20;TATN;33.78;0.0208
MICEXINDEXCF;2008-10-20;TRNFP;8700.21;0.0077
MICEXINDEXCF;2008-10-20;URKA;101.01;0.0516
MICEXINDEXCF;2008-10-20;URSI;0.297;0.0027
MICEXINDEXCF;2008-10-20;VTBR;0.0323;0.0338
MICEXINDEXCF;2008-10-20;VTEL;18.62;0.0013
MICEXINDEXCF;2008-10-21;AFLT;60.35;0.01
MICEXINDEXCF;2008-10-21;CHMF;113.73;0.007
MICEXINDEXCF;2008-10-21;GAZP;117.48;0.1418
MICEXINDEXCF;2008-10-21;GMKN;1959.38;0.0482
MICEXINDEXCF;2008-10-21;HYDR;0.435;0.0115
MICEXINDEXCF;2008-10-21;LKOH;914.99;0.1454
MICEXINDEXCF;2008-10-21;MAGN;5.91;0.0054
MICEXINDEXCF;2008-10-21;MSNG;0.98;0.0026
MICEXINDEXCF;2008-10-21;MTSI;145.45;0.0295
MICEXINDEXCF;2008-10-21;NLMK;24.01;0.0147
MICEXINDEXCF;2008-10-21;NOTK;94.46;0.076
MICEXINDEXCF;2008-10-21;OGKC;0.514;0.0013
MICEXINDEXCF;2008-10-21;OGKE;1.298;0.0047
MICEXINDEXCF;2008-10-21;PLZL;482.14;0.0225
MICEXINDEXCF;2008-10-21;PMTL;82.66;0.0057
MICEXINDEXCF;2008-10-21;RASP;47.01;0.005
MICEXINDEXCF;2008-10-21;RBCI;39.5;0.0021
MICEXINDEXCF;2008-10-21;ROSN;105.93;0.1032
MICEXINDEXCF;2008-10-21;RTKM;203.45;0.0171
MICEXINDEXCF;2008-10-21;SBER;26.53;0.1386
MICEXINDEXCF;2008-10-21;SBERP;11.18;0.0064
MICEXINDEXCF;2008-10-21;SIBN;48.4;0.0109
MICEXINDEXCF;2008-10-21;SNGS;13.802;0.0536
MICEXINDEXCF;2008-10-21;SNGSP;5.777;0.016
MICEXINDEXCF;2008-10-21;TATN;37.25;0.022
MICEXINDEXCF;2008-10-21;TRNFP;8749.65;0.0074
MICEXINDEXCF;2008-10-21;URKA;111;0.0545
MICEXINDEXCF;2008-10-21;URSI;0.315;0.0028
MICEXINDEXCF;2008-10-21;VTBR;0.0328;0.033
MICEXINDEXCF;2008-10-21;VTEL;21.01;0.0014
MICEXINDEXCF;2008-10-22;AFLT;61;0.0105
MICEXINDEXCF;2008-10-22;CHMF;102.54;0.0066
MICEXINDEXCF;2008-10-22;GAZP;110.2;0.1381
MICEXINDEXCF;2008-10-22;GMKN;2126.02;0.0543
MICEXINDEXCF;2008-10-22;HYDR;0.495;0.0136
MICEXINDEXCF;2008-10-22;LKOH;880.03;0.1452
MICEXINDEXCF;2008-10-22;MAGN;5.412;0.0051
MICEXINDEXCF;2008-10-22;MSNG;0.948;0.0027
MICEXINDEXCF;2008-10-22;MTSI;128.48;0.0271
MICEXINDEXCF;2008-10-22;NLMK;22.75;0.0144
MICEXINDEXCF;2008-10-22;NOTK;90.03;0.0752
MICEXINDEXCF;2008-10-22;OGKC;0.493;0.0013
MICEXINDEXCF;2008-10-22;OGKE;1.276;0.0048
MICEXINDEXCF;2008-10-22;PLZL;481.01;0.0233
MICEXINDEXCF;2008-10-22;PMTL;83.19;0.0059
MICEXINDEXCF;2008-10-22;RASP;43.97;0.0048
MICEXINDEXCF;2008-10-22;RBCI;42.62;0.0023
MICEXINDEXCF;2008-10-22;ROSN;103;0.1042
MICEXINDEXCF;2008-10-22;RTKM;187.33;0.0164
MICEXINDEXCF;2008-10-22;SBER;25.6;0.1389
MICEXINDEXCF;2008-10-22;SBERP;10.34;0.0061
MICEXINDEXCF;2008-10-22;SIBN;46.08;0.0108
MICEXINDEXCF;2008-10-22;SNGS;13.402;0.0541
MICEXINDEXCF;2008-10-22;SNGSP;5.5;0.0158
MICEXINDEXCF;2008-10-22;TATN;34.42;0.0212
MICEXINDEXCF;2008-10-22;TRNFP;8295.5;0.0073
MICEXINDEXCF;2008-10-22;URKA;100.99;0.0515
MICEXINDEXCF;2008-10-22;URSI;0.318;0.0029
MICEXINDEXCF;2008-10-22;VTBR;0.0326;0.034
MICEXINDEXCF;2008-10-22;VTEL;21.38;0.0015
MICEXINDEXCF;2008-10-23;AFLT;59.98;0.0108
MICEXINDEXCF;2008-10-23;CHMF;99.3;0.0067
MICEXINDEXCF;2008-10-23;GAZP;102.86;0.1352
MICEXINDEXCF;2008-10-23;GMKN;1980.19;0.0531
MICEXINDEXCF;2008-10-23;HYDR;0.476;0.0137
MICEXINDEXCF;2008-10-23;LKOH;877.05;0.1518
MICEXINDEXCF;2008-10-23;MAGN;5.442;0.0054
MICEXINDEXCF;2008-10-23;MSNG;0.905;0.0027
MICEXINDEXCF;2008-10-23;MTSI;118.13;0.0261
MICEXINDEXCF;2008-10-23;NLMK;22.64;0.0151
MICEXINDEXCF;2008-10-23;NOTK;82.69;0.0725
MICEXINDEXCF;2008-10-23;OGKC;0.47;0.0013
MICEXINDEXCF;2008-10-23;OGKE;1.285;0.005
MICEXINDEXCF;2008-10-23;PLZL;474.49;0.0241
MICEXINDEXCF;2008-10-23;PMTL;80.37;0.006
MICEXINDEXCF;2008-10-23;RASP;43.08;0.005
MICEXINDEXCF;2008-10-23;RBCI;43.49;0.0025
MICEXINDEXCF;2008-10-23;ROSN;98;0.104
MICEXINDEXCF;2008-10-23;RTKM;190.61;0.0175
MICEXINDEXCF;2008-10-23;SBER;22.55;0.1283
MICEXINDEXCF;2008-10-23;SBERP;9.7;0.006
MICEXINDEXCF;2008-10-23;SIBN;45.11;0.0111
MICEXINDEXCF;2008-10-23;SNGS;13.606;0.0576
MICEXINDEXCF;2008-10-23;SNGSP;5.219;0.0158
MICEXINDEXCF;2008-10-23;TATN;33.86;0.0218
MICEXINDEXCF;2008-10-23;TRNFP;7791.65;0.0072
MICEXINDEXCF;2008-10-23;URKA;98.66;0.0527
MICEXINDEXCF;2008-10-23;URSI;0.347;0.0033
MICEXINDEXCF;2008-10-23;VTBR;0.033;0.0361
MICEXINDEXCF;2008-10-23;VTEL;22;0.0016
MICEXINDEXCF;2008-10-24;AFLT;60.19;0.0127
MICEXINDEXCF;2008-10-24;CHMF;78.68;0.0062
MICEXINDEXCF;2008-10-24;GAZP;86.96;0.1333
MICEXINDEXCF;2008-10-24;GMKN;1578.28;0.0493
MICEXINDEXCF;2008-10-24;HYDR;0.403;0.0135
MICEXINDEXCF;2008-10-24;LKOH;759.34;0.1532
MICEXINDEXCF;2008-10-24;MAGN;4.503;0.0052
MICEXINDEXCF;2008-10-24;MSNG;0.693;0.0024
MICEXINDEXCF;2008-10-24;MTSI;92.01;0.0237
MICEXINDEXCF;2008-10-24;NLMK;18.2;0.0141
MICEXINDEXCF;2008-10-24;NOTK;77.06;0.0787
MICEXINDEXCF;2008-10-24;OGKC;0.318;0.001
MICEXINDEXCF;2008-10-24;OGKE;1.168;0.0053
MICEXINDEXCF;2008-10-24;PLZL;420.58;0.0249
MICEXINDEXCF;2008-10-24;PMTL;70.68;0.0061
MICEXINDEXCF;2008-10-24;RASP;38.67;0.0052
MICEXINDEXCF;2008-10-24;RBCI;39;0.0026
MICEXINDEXCF;2008-10-24;ROSN;83.95;0.1039
MICEXINDEXCF;2008-10-24;RTKM;176.99;0.0189
MICEXINDEXCF;2008-10-24;SBER;17.55;0.1165
MICEXINDEXCF;2008-10-24;SBERP;7.9;0.0057
MICEXINDEXCF;2008-10-24;SIBN;41.23;0.0118
MICEXINDEXCF;2008-10-24;SNGS;13;0.0641
MICEXINDEXCF;2008-10-24;SNGSP;4.548;0.016
MICEXINDEXCF;2008-10-24;TATN;27.79;0.0209
MICEXINDEXCF;2008-10-24;TRNFP;6103.63;0.0066
MICEXINDEXCF;2008-10-24;URKA;88.03;0.0549
MICEXINDEXCF;2008-10-24;URSI;0.313;0.0035
MICEXINDEXCF;2008-10-24;VTBR;0.0298;0.038
MICEXINDEXCF;2008-10-24;VTEL;18.46;0.0016
MICEXINDEXCF;2008-10-27;AFLT;60.19;0.0127
MICEXINDEXCF;2008-10-27;CHMF;78.68;0.0062
MICEXINDEXCF;2008-10-27;GAZP;86.96;0.1333
MICEXINDEXCF;2008-10-27;GMKN;1578.28;0.0493
MICEXINDEXCF;2008-10-27;HYDR;0.403;0.0135
MICEXINDEXCF;2008-10-27;LKOH;759.34;0.1532
MICEXINDEXCF;2008-10-27;MAGN;4.503;0.0052
MICEXINDEXCF;2008-10-27;MSNG;0.693;0.0024
MICEXINDEXCF;2008-10-27;MTSI;92.01;0.0237
MICEXINDEXCF;2008-10-27;NLMK;18.2;0.0141
MICEXINDEXCF;2008-10-27;NOTK;77.06;0.0787
MICEXINDEXCF;2008-10-27;OGKC;0.318;0.001
MICEXINDEXCF;2008-10-27;OGKE;1.168;0.0053
MICEXINDEXCF;2008-10-27;PLZL;420.58;0.0249
MICEXINDEXCF;2008-10-27;PMTL;70.68;0.0061
MICEXINDEXCF;2008-10-27;RASP;38.67;0.0052
MICEXINDEXCF;2008-10-27;RBCI;39;0.0026
MICEXINDEXCF;2008-10-27;ROSN;83.95;0.1039
MICEXINDEXCF;2008-10-27;RTKM;176.99;0.0189
MICEXINDEXCF;2008-10-27;SBER;17.55;0.1165
MICEXINDEXCF;2008-10-27;SBERP;7.9;0.0057
MICEXINDEXCF;2008-10-27;SIBN;41.23;0.0118
MICEXINDEXCF;2008-10-27;SNGS;13;0.0641
MICEXINDEXCF;2008-10-27;SNGSP;4.548;0.016
MICEXINDEXCF;2008-10-27;TATN;27.79;0.0209
MICEXINDEXCF;2008-10-27;TRNFP;6103.63;0.0066
MICEXINDEXCF;2008-10-27;URKA;88.03;0.0549
MICEXINDEXCF;2008-10-27;URSI;0.313;0.0035
MICEXINDEXCF;2008-10-27;VTBR;0.0298;0.038
MICEXINDEXCF;2008-10-27;VTEL;18.46;0.0016
MICEXINDEXCF;2008-10-28;AFLT;60.07;0.0122
MICEXINDEXCF;2008-10-28;CHMF;70;0.0053
MICEXINDEXCF;2008-10-28;GAZP;91.99;0.1354
MICEXINDEXCF;2008-10-28;GMKN;1700;0.051
MICEXINDEXCF;2008-10-28;HYDR;0.42;0.0135
MICEXINDEXCF;2008-10-28;LKOH;795.02;0.1541
MICEXINDEXCF;2008-10-28;MAGN;4.907;0.0055
MICEXINDEXCF;2008-10-28;MSNG;0.696;0.0023
MICEXINDEXCF;2008-10-28;MTSI;99.07;0.0245
MICEXINDEXCF;2008-10-28;NLMK;17.24;0.0128
MICEXINDEXCF;2008-10-28;NOTK;80.27;0.0788
MICEXINDEXCF;2008-10-28;OGKC;0.301;0.0009
MICEXINDEXCF;2008-10-28;OGKE;1.13;0.005
MICEXINDEXCF;2008-10-28;PLZL;425.03;0.0242
MICEXINDEXCF;2008-10-28;PMTL;69.95;0.0058
MICEXINDEXCF;2008-10-28;RASP;39.28;0.0051
MICEXINDEXCF;2008-10-28;RBCI;39.18;0.0025
MICEXINDEXCF;2008-10-28;ROSN;86.04;0.1022
MICEXINDEXCF;2008-10-28;RTKM;179.02;0.0184
MICEXINDEXCF;2008-10-28;SBER;18.09;0.1153
MICEXINDEXCF;2008-10-28;SBERP;8.05;0.0056
MICEXINDEXCF;2008-10-28;SIBN;43;0.0118
MICEXINDEXCF;2008-10-28;SNGS;13.993;0.0663
MICEXINDEXCF;2008-10-28;SNGSP;4.601;0.0156
MICEXINDEXCF;2008-10-28;TATN;27.57;0.0199
MICEXINDEXCF;2008-10-28;TRNFP;6588.7;0.0068
MICEXINDEXCF;2008-10-28;URKA;90.45;0.0541
MICEXINDEXCF;2008-10-28;URSI;0.308;0.0033
MICEXINDEXCF;2008-10-28;VTBR;0.0329;0.0403
MICEXINDEXCF;2008-10-28;VTEL;19;0.0015
MICEXINDEXCF;2008-10-29;AFLT;59.07;0.0105
MICEXINDEXCF;2008-10-29;CHMF;75.72;0.005
MICEXINDEXCF;2008-10-29;GAZP;110.05;0.1423
MICEXINDEXCF;2008-10-29;GMKN;1920.77;0.0506
MICEXINDEXCF;2008-10-29;HYDR;0.451;0.0127
MICEXINDEXCF;2008-10-29;LKOH;894.77;0.1523
MICEXINDEXCF;2008-10-29;MAGN;5.602;0.0055
MICEXINDEXCF;2008-10-29;MSNG;0.74;0.0021
MICEXINDEXCF;2008-10-29;MTSI;109.19;0.0238
MICEXINDEXCF;2008-10-29;NLMK;19.89;0.013
MICEXINDEXCF;2008-10-29;NOTK;85.37;0.0736
MICEXINDEXCF;2008-10-29;OGKC;0.328;0.0009
MICEXINDEXCF;2008-10-29;OGKE;1.184;0.0046
MICEXINDEXCF;2008-10-29;PLZL;445.26;0.0222
MICEXINDEXCF;2008-10-29;PMTL;74.44;0.0055
MICEXINDEXCF;2008-10-29;RASP;43;0.0049
MICEXINDEXCF;2008-10-29;RBCI;37.87;0.0021
MICEXINDEXCF;2008-10-29;ROSN;98.01;0.1023
MICEXINDEXCF;2008-10-29;RTKM;188.92;0.017
MICEXINDEXCF;2008-10-29;SBER;22.12;0.1238
MICEXINDEXCF;2008-10-29;SBERP;9.5;0.0058
MICEXINDEXCF;2008-10-29;SIBN;49.14;0.0119
MICEXINDEXCF;2008-10-29;SNGS;14.954;0.0622
MICEXINDEXCF;2008-10-29;SNGSP;5.317;0.0158
MICEXINDEXCF;2008-10-29;TATN;33.5;0.0212
MICEXINDEXCF;2008-10-29;TRNFP;7386.93;0.0067
MICEXINDEXCF;2008-10-29;URKA;109;0.0573
MICEXINDEXCF;2008-10-29;URSI;0.341;0.0032
MICEXINDEXCF;2008-10-29;VTBR;0.0369;0.0397
MICEXINDEXCF;2008-10-29;VTEL;17.74;0.0013
MICEXINDEXCF;2008-10-30;AFLT;59.51;0.0089
MICEXINDEXCF;2008-10-30;CHMF;89.19;0.0049
MICEXINDEXCF;2008-10-30;GAZP;129.81;0.1405
MICEXINDEXCF;2008-10-30;GMKN;2384.98;0.0526
MICEXINDEXCF;2008-10-30;HYDR;0.488;0.0115
MICEXINDEXCF;2008-10-30;LKOH;1028.6;0.1466
MICEXINDEXCF;2008-10-30;MAGN;6.154;0.005
MICEXINDEXCF;2008-10-30;MSNG;0.854;0.0021
MICEXINDEXCF;2008-10-30;MTSI;125;0.0228
MICEXINDEXCF;2008-10-30;NLMK;24.88;0.0136
MICEXINDEXCF;2008-10-30;NOTK;100.99;0.0729
MICEXINDEXCF;2008-10-30;OGKC;0.345;0.0008
MICEXINDEXCF;2008-10-30;OGKE;1.201;0.0039
MICEXINDEXCF;2008-10-30;PLZL;607.45;0.0254
MICEXINDEXCF;2008-10-30;PMTL;81;0.005
MICEXINDEXCF;2008-10-30;RASP;52.26;0.005
MICEXINDEXCF;2008-10-30;RBCI;39.99;0.0019
MICEXINDEXCF;2008-10-30;ROSN;125;0.1092
MICEXINDEXCF;2008-10-30;RTKM;224.71;0.017
MICEXINDEXCF;2008-10-30;SBER;28.69;0.1344
MICEXINDEXCF;2008-10-30;SBERP;12.16;0.0062
MICEXINDEXCF;2008-10-30;SIBN;56.81;0.0115
MICEXINDEXCF;2008-10-30;SNGS;17.762;0.0619
MICEXINDEXCF;2008-10-30;SNGSP;6.049;0.015
MICEXINDEXCF;2008-10-30;TATN;41;0.0218
MICEXINDEXCF;2008-10-30;TRNFP;8744.24;0.0066
MICEXINDEXCF;2008-10-30;URKA;116.72;0.0514
MICEXINDEXCF;2008-10-30;URSI;0.36;0.0028
MICEXINDEXCF;2008-10-30;VTBR;0.0418;0.0377
MICEXINDEXCF;2008-10-30;VTEL;19.49;0.0012
MICEXINDEXCF;2008-10-31;AFLT;60.14;0.0089
MICEXINDEXCF;2008-10-31;CHMF;89.64;0.0049
MICEXINDEXCF;2008-10-31;GAZP;133.54;0.1437
MICEXINDEXCF;2008-10-31;GMKN;2705.89;0.0593
MICEXINDEXCF;2008-10-31;HYDR;0.506;0.0119
MICEXINDEXCF;2008-10-31;LKOH;1033.37;0.1463
MICEXINDEXCF;2008-10-31;MAGN;6.109;0.005
MICEXINDEXCF;2008-10-31;MSNG;0.86;0.0021
MICEXINDEXCF;2008-10-31;MTSI;134.98;0.0244
MICEXINDEXCF;2008-10-31;NLMK;25;0.0136
MICEXINDEXCF;2008-10-31;NOTK;99.64;0.0714
MICEXINDEXCF;2008-10-31;OGKC;0.347;0.0008
MICEXINDEXCF;2008-10-31;OGKE;1.179;0.0038
MICEXINDEXCF;2008-10-31;PLZL;593.35;0.0247
MICEXINDEXCF;2008-10-31;PMTL;85.88;0.0052
MICEXINDEXCF;2008-10-31;RASP;58.01;0.0055
MICEXINDEXCF;2008-10-31;RBCI;38.6;0.0018
MICEXINDEXCF;2008-10-31;ROSN;123.58;0.1073
MICEXINDEXCF;2008-10-31;RTKM;220.03;0.0165
MICEXINDEXCF;2008-10-31;SBER;27.77;0.1293
MICEXINDEXCF;2008-10-31;SBERP;12.07;0.0061
MICEXINDEXCF;2008-10-31;SIBN;61.37;0.0123
MICEXINDEXCF;2008-10-31;SNGS;17.506;0.0606
MICEXINDEXCF;2008-10-31;SNGSP;6.128;0.0151
MICEXINDEXCF;2008-10-31;TATN;41;0.0216
MICEXINDEXCF;2008-10-31;TRNFP;8958.79;0.0067
MICEXINDEXCF;2008-10-31;URKA;112.85;0.0494
MICEXINDEXCF;2008-10-31;URSI;0.359;0.0028
MICEXINDEXCF;2008-10-31;VTBR;0.042;0.0376
MICEXINDEXCF;2008-10-31;VTEL;19.88;0.0012
MICEXINDEXCF;2008-11-01;AFLT;59.3;0.0084
MICEXINDEXCF;2008-11-01;CHMF;109.33;0.0057
MICEXINDEXCF;2008-11-01;GAZP;139.99;0.1437
MICEXINDEXCF;2008-11-01;GMKN;2763.34;0.0578
MICEXINDEXCF;2008-11-01;HYDR;0.541;0.0121
MICEXINDEXCF;2008-11-01;LKOH;1106.77;0.1496
MICEXINDEXCF;2008-11-01;MAGN;7.069;0.0055
MICEXINDEXCF;2008-11-01;MSNG;0.905;0.0021
MICEXINDEXCF;2008-11-01;MTSI;144.63;0.025
MICEXINDEXCF;2008-11-01;NLMK;32.63;0.017
MICEXINDEXCF;2008-11-01;NOTK;100;0.0684
MICEXINDEXCF;2008-11-01;OGKC;0.442;0.001
MICEXINDEXCF;2008-11-01;OGKE;1.225;0.0038
MICEXINDEXCF;2008-11-01;PLZL;608.95;0.0241
MICEXINDEXCF;2008-11-01;PMTL;89;0.0052
MICEXINDEXCF;2008-11-01;RASP;62.57;0.0056
MICEXINDEXCF;2008-11-01;RBCI;40.48;0.0018
MICEXINDEXCF;2008-11-01;ROSN;125.79;0.1042
MICEXINDEXCF;2008-11-01;RTKM;220.02;0.0158
MICEXINDEXCF;2008-11-01;SBER;28.33;0.1259
MICEXINDEXCF;2008-11-01;SBERP;12.99;0.0063
MICEXINDEXCF;2008-11-01;SIBN;66.63;0.0128
MICEXINDEXCF;2008-11-01;SNGS;17.762;0.0587
MICEXINDEXCF;2008-11-01;SNGSP;6.56;0.0155
MICEXINDEXCF;2008-11-01;TATN;53.48;0.0269
MICEXINDEXCF;2008-11-01;TRNFP;9428.52;0.0068
MICEXINDEXCF;2008-11-01;URKA;119.24;0.0498
MICEXINDEXCF;2008-11-01;URSI;0.36;0.0027
MICEXINDEXCF;2008-11-01;VTBR;0.0429;0.0367
MICEXINDEXCF;2008-11-01;VTEL;20.93;0.0012
MICEXINDEXCF;2008-11-05;AFLT;58.67;0.0082
MICEXINDEXCF;2008-11-05;CHMF;109.18;0.0057
MICEXINDEXCF;2008-11-05;GAZP;141.5;0.1437
MICEXINDEXCF;2008-11-05;GMKN;2998.59;0.0621
MICEXINDEXCF;2008-11-05;HYDR;0.6;0.0133
MICEXINDEXCF;2008-11-05;LKOH;1109.46;0.1484
MICEXINDEXCF;2008-11-05;MAGN;8.377;0.0064
MICEXINDEXCF;2008-11-05;MSNG;1.06;0.0024
MICEXINDEXCF;2008-11-05;MTSI;159.76;0.0273
MICEXINDEXCF;2008-11-05;NLMK;28;0.0144
MICEXINDEXCF;2008-11-05;NOTK;99.34;0.0673
MICEXINDEXCF;2008-11-05;OGKC;0.442;0.001
MICEXINDEXCF;2008-11-05;OGKE;1.21;0.0037
MICEXINDEXCF;2008-11-05;PLZL;593.04;0.0233
MICEXINDEXCF;2008-11-05;PMTL;85.15;0.0049
MICEXINDEXCF;2008-11-05;RASP;64.39;0.0057
MICEXINDEXCF;2008-11-05;RBCI;42.83;0.0019
MICEXINDEXCF;2008-11-05;ROSN;127;0.1041
MICEXINDEXCF;2008-11-05;RTKM;211.97;0.015
MICEXINDEXCF;2008-11-05;SBER;28.66;0.126
MICEXINDEXCF;2008-11-05;SBERP;12.99;0.0062
MICEXINDEXCF;2008-11-05;SIBN;71.26;0.0135
MICEXINDEXCF;2008-11-05;SNGS;17.932;0.0586
MICEXINDEXCF;2008-11-05;SNGSP;6.28;0.0147
MICEXINDEXCF;2008-11-05;TATN;53.48;0.0266
MICEXINDEXCF;2008-11-05;TRNFP;10107.11;0.0072
MICEXINDEXCF;2008-11-05;URKA;118.5;0.0489
MICEXINDEXCF;2008-11-05;URSI;0.365;0.0027
MICEXINDEXCF;2008-11-05;VTBR;0.042;0.0355
MICEXINDEXCF;2008-11-05;VTEL;22.5;0.0013
MICEXINDEXCF;2008-11-06;AFLT;58.14;0.009
MICEXINDEXCF;2008-11-06;CHMF;95.34;0.0055
MICEXINDEXCF;2008-11-06;GAZP;127.53;0.1433
MICEXINDEXCF;2008-11-06;GMKN;2700;0.0619
MICEXINDEXCF;2008-11-06;HYDR;0.535;0.0131
MICEXINDEXCF;2008-11-06;LKOH;1022.04;0.1512
MICEXINDEXCF;2008-11-06;MAGN;8.286;0.007
MICEXINDEXCF;2008-11-06;MSNG;0.951;0.0024
MICEXINDEXCF;2008-11-06;MTSI;137.99;0.0261
MICEXINDEXCF;2008-11-06;NLMK;23.52;0.0134
MICEXINDEXCF;2008-11-06;NOTK;88.28;0.0661
MICEXINDEXCF;2008-11-06;OGKC;0.366;0.0009
MICEXINDEXCF;2008-11-06;OGKE;1.165;0.0039
MICEXINDEXCF;2008-11-06;PLZL;513.18;0.0223
MICEXINDEXCF;2008-11-06;PMTL;78.01;0.005
MICEXINDEXCF;2008-11-06;RASP;54.08;0.0053
MICEXINDEXCF;2008-11-06;RBCI;39.17;0.0019
MICEXINDEXCF;2008-11-06;ROSN;114.5;0.1039
MICEXINDEXCF;2008-11-06;RTKM;195.81;0.0153
MICEXINDEXCF;2008-11-06;SBER;26.1;0.127
MICEXINDEXCF;2008-11-06;SBERP;11.8;0.0063
MICEXINDEXCF;2008-11-06;SIBN;62.18;0.0131
MICEXINDEXCF;2008-11-06;SNGS;16.152;0.0584
MICEXINDEXCF;2008-11-06;SNGSP;5.533;0.0143
MICEXINDEXCF;2008-11-06;TATN;50.62;0.0279
MICEXINDEXCF;2008-11-06;TRNFP;9020.91;0.0071
MICEXINDEXCF;2008-11-06;URKA;106.03;0.0484
MICEXINDEXCF;2008-11-06;URSI;0.333;0.0027
MICEXINDEXCF;2008-11-06;VTBR;0.0385;0.036
MICEXINDEXCF;2008-11-06;VTEL;20.24;0.0013
MICEXINDEXCF;2008-11-07;AFLT;57.51;0.0086
MICEXINDEXCF;2008-11-07;CHMF;95.34;0.0053
MICEXINDEXCF;2008-11-07;GAZP;132.82;0.1441
